end_date,n_assets,n_edges,density,is_dag,dag_depth,n_roots,n_leaves,rebalance,method,window
2010-12-02,99,557,0.05741084312512884,True,23,7,14,2010-12-02,varlingam,378
2011-01-03,99,537,0.055349412492269635,True,21,8,16,2011-01-03,varlingam,378
2011-02-02,99,549,0.05658627087198516,True,21,7,13,2011-02-02,varlingam,378
2011-03-04,99,528,0.05442176870748299,True,24,7,15,2011-03-04,varlingam,378
2011-04-04,99,534,0.055040197897340756,True,21,7,16,2011-04-04,varlingam,378
2011-05-04,99,579,0.059678416821273964,True,21,8,15,2011-05-04,varlingam,378
2011-06-03,99,552,0.05689548546691404,True,21,8,19,2011-06-03,varlingam,378
2011-07-05,99,575,0.05926613069470212,True,18,8,17,2011-07-05,varlingam,378
2011-08-03,99,537,0.055349412492269635,True,19,8,16,2011-08-03,varlingam,378
2011-09-01,99,558,0.0575139146567718,True,20,6,17,2011-09-01,varlingam,378
2011-10-03,99,635,0.06545042259327974,True,24,6,13,2011-10-03,varlingam,378
2011-11-01,99,630,0.06493506493506493,True,24,6,15,2011-11-01,varlingam,378
2011-12-01,99,653,0.06730571016285301,True,30,6,15,2011-12-01,varlingam,378
2012-01-03,99,621,0.0640074211502783,True,27,7,16,2012-01-03,varlingam,378
2012-02-02,99,613,0.06318284889713462,True,26,6,15,2012-02-02,varlingam,378
2012-03-05,99,628,0.06472892187177902,True,27,6,14,2012-03-05,varlingam,378
2012-04-03,99,588,0.06060606060606061,True,26,6,14,2012-04-03,varlingam,378
2012-05-03,99,620,0.06390434961863534,True,28,6,12,2012-05-03,varlingam,378
2012-06-04,99,636,0.0655534941249227,True,27,5,11,2012-06-04,varlingam,378
2012-07-03,99,643,0.06627499484642342,True,30,5,8,2012-07-03,varlingam,378
2012-08-02,99,676,0.0696763553906411,True,28,5,8,2012-08-02,varlingam,378
2012-08-31,99,625,0.06441970727685013,True,26,5,10,2012-08-31,varlingam,378
2012-10-02,99,639,0.06586270871985157,True,24,5,14,2012-10-02,varlingam,378
2012-11-02,99,633,0.06524427952999381,True,26,5,12,2012-11-02,varlingam,378
2012-12-04,99,657,0.06771799628942486,True,25,5,14,2012-12-04,varlingam,378
2013-01-04,99,701,0.0722531436817151,True,26,5,10,2013-01-04,varlingam,378
2013-02-05,99,665,0.06854256854256854,True,30,5,11,2013-02-05,varlingam,378
2013-03-07,99,661,0.0681302824159967,True,26,5,9,2013-03-07,varlingam,378
2013-04-08,99,626,0.0645227788084931,True,28,4,10,2013-04-08,varlingam,378
2013-05-07,99,653,0.06730571016285301,True,27,4,13,2013-05-07,varlingam,378
2013-06-06,99,624,0.06431663574520717,True,27,4,11,2013-06-06,varlingam,378
2013-07-08,99,596,0.06143063285920429,True,23,4,11,2013-07-08,varlingam,378
2013-08-06,99,637,0.06565656565656566,True,33,4,6,2013-08-06,varlingam,378
2013-09-05,99,667,0.06874871160585447,True,30,4,4,2013-09-05,varlingam,378
2013-10-04,99,615,0.06338899196042053,True,35,4,9,2013-10-04,varlingam,378
2013-11-04,99,627,0.06462585034013606,True,30,2,5,2013-11-04,varlingam,378
2013-12-04,99,656,0.0676149247577819,True,37,2,10,2013-12-04,varlingam,378
2014-01-06,99,674,0.06947021232735519,True,34,2,9,2014-01-06,varlingam,378
2014-02-05,99,708,0.07297464440321583,True,32,3,7,2014-02-05,varlingam,378
2014-03-07,99,622,0.06411049268192125,True,36,4,4,2014-03-07,varlingam,378
2014-04-07,99,640,0.06596578025149454,True,35,4,10,2014-04-07,varlingam,378
2014-05-07,99,629,0.06483199340342198,True,31,3,9,2014-05-07,varlingam,378
2014-06-06,99,639,0.06586270871985157,True,35,2,10,2014-06-06,varlingam,378
2014-07-08,99,614,0.06328592042877758,True,32,4,7,2014-07-08,varlingam,378
2014-08-06,99,651,0.0670995670995671,True,34,2,6,2014-08-06,varlingam,378
2014-09-05,99,636,0.0655534941249227,True,31,2,7,2014-09-05,varlingam,378
2014-10-06,99,654,0.06740878169449598,True,24,2,6,2014-10-06,varlingam,378
2014-11-04,99,670,0.06905792620078334,True,27,2,7,2014-11-04,varlingam,378
2014-12-04,99,663,0.06833642547928262,True,32,1,7,2014-12-04,varlingam,378
2015-01-06,99,636,0.0655534941249227,True,28,1,7,2015-01-06,varlingam,378
2015-02-05,99,694,0.07153164296021439,True,28,1,6,2015-02-05,varlingam,378
2015-03-09,99,686,0.0707070707070707,True,41,2,3,2015-03-09,varlingam,378
2015-04-08,99,676,0.0696763553906411,True,35,1,5,2015-04-08,varlingam,378
2015-05-07,99,714,0.0735930735930736,True,30,1,6,2015-05-07,varlingam,378
2015-06-08,99,676,0.0696763553906411,True,33,3,7,2015-06-08,varlingam,378
2015-07-08,99,651,0.0670995670995671,True,31,3,8,2015-07-08,varlingam,378
2015-08-06,99,614,0.06328592042877758,True,30,4,4,2015-08-06,varlingam,378
2015-09-04,99,665,0.06854256854256854,True,27,3,5,2015-09-04,varlingam,378
2015-10-06,99,675,0.06957328385899815,True,33,2,5,2015-10-06,varlingam,378
2015-11-04,99,695,0.07163471449185735,True,41,2,6,2015-11-04,varlingam,378
2015-12-04,99,634,0.06534735106163678,True,26,4,10,2015-12-04,varlingam,378
2016-01-06,99,650,0.06699649556792414,True,36,3,6,2016-01-06,varlingam,378
2016-02-05,99,693,0.07142857142857142,True,34,2,5,2016-02-05,varlingam,378
2016-03-08,99,702,0.07235621521335807,True,36,3,7,2016-03-08,varlingam,378
2016-04-07,99,759,0.0782312925170068,True,40,3,3,2016-04-07,varlingam,378
2016-05-06,99,688,0.07091321377035663,True,36,3,5,2016-05-06,varlingam,378
2016-06-07,99,707,0.07287157287157287,True,35,4,4,2016-06-07,varlingam,378
2016-07-07,99,711,0.07328385899814471,True,26,3,9,2016-07-07,varlingam,378
2016-08-05,99,702,0.07235621521335807,True,27,3,11,2016-08-05,varlingam,378
2016-09-06,99,715,0.07369614512471655,True,29,3,9,2016-09-06,varlingam,378
2016-10-05,99,677,0.06977942692228406,True,28,3,11,2016-10-05,varlingam,378
2016-11-03,99,603,0.06215213358070501,True,29,2,9,2016-11-03,varlingam,378
2016-12-05,99,633,0.06524427952999381,True,27,3,8,2016-12-05,varlingam,378
2017-01-05,99,616,0.06349206349206349,True,28,3,8,2017-01-05,varlingam,378
2017-02-06,99,663,0.06833642547928262,True,28,3,10,2017-02-06,varlingam,378
2017-03-08,99,656,0.0676149247577819,True,27,3,11,2017-03-08,varlingam,378
2017-04-06,99,682,0.07029478458049887,True,26,3,12,2017-04-06,varlingam,378
2017-05-08,99,707,0.07287157287157287,True,27,3,9,2017-05-08,varlingam,378
2017-06-07,99,692,0.07132549989692846,True,24,3,9,2017-06-07,varlingam,378
2017-07-07,99,699,0.0720470006184292,True,24,4,11,2017-07-07,varlingam,378
2017-08-07,99,625,0.06441970727685013,True,26,4,12,2017-08-07,varlingam,378
2017-09-06,99,645,0.06648113790970933,True,26,4,14,2017-09-06,varlingam,378
2017-10-05,99,621,0.0640074211502783,True,24,4,10,2017-10-05,varlingam,378
2017-11-03,99,603,0.06215213358070501,True,23,4,11,2017-11-03,varlingam,378
2017-12-05,99,608,0.0626674912389198,True,25,4,12,2017-12-05,varlingam,378
2018-01-05,99,591,0.06091527520098949,True,23,4,10,2018-01-05,varlingam,378
2018-02-06,99,661,0.0681302824159967,True,25,4,12,2018-02-06,varlingam,378
2018-03-08,99,684,0.07050092764378478,True,25,4,11,2018-03-08,varlingam,378
2018-04-09,99,683,0.07039785611214183,True,27,4,10,2018-04-09,varlingam,378
2018-05-08,99,703,0.07245928674500103,True,28,4,10,2018-05-08,varlingam,378
2018-06-07,99,670,0.06905792620078334,True,25,4,8,2018-06-07,varlingam,378
2018-07-09,99,664,0.06843949701092558,True,26,3,9,2018-07-09,varlingam,378
2018-08-07,99,633,0.06524427952999381,True,24,3,9,2018-08-07,varlingam,378
2018-09-06,99,640,0.06596578025149454,True,24,3,12,2018-09-06,varlingam,378
2018-10-05,99,694,0.07153164296021439,True,30,4,9,2018-10-05,varlingam,378
2018-11-05,99,694,0.07153164296021439,True,31,3,7,2018-11-05,varlingam,378
2018-12-06,99,694,0.07153164296021439,True,33,3,9,2018-12-06,varlingam,378
2019-01-08,99,679,0.06998556998556998,True,41,1,7,2019-01-08,varlingam,378
2019-02-07,99,677,0.06977942692228406,True,33,1,5,2019-02-07,varlingam,378
2019-03-11,99,668,0.06885178313749743,True,32,2,6,2019-03-11,varlingam,378
2019-04-09,99,678,0.06988249845392702,True,34,2,9,2019-04-09,varlingam,378
2019-05-09,99,694,0.07153164296021439,True,34,2,6,2019-05-09,varlingam,378
2019-06-10,99,633,0.06524427952999381,True,31,3,8,2019-06-10,varlingam,378
2019-07-10,99,665,0.06854256854256854,True,29,2,8,2019-07-10,varlingam,378
2019-08-08,99,682,0.07029478458049887,True,37,3,5,2019-08-08,varlingam,378
2019-09-09,99,680,0.07008864151721295,True,31,3,3,2019-09-09,varlingam,378
2019-10-08,99,674,0.06947021232735519,True,29,3,7,2019-10-08,varlingam,378
2019-11-06,99,624,0.06431663574520717,True,26,2,6,2019-11-06,varlingam,378
2019-12-06,99,637,0.06565656565656566,True,21,2,6,2019-12-06,varlingam,378
2020-01-08,99,658,0.06782106782106782,True,31,1,8,2020-01-08,varlingam,378
2020-02-07,99,626,0.0645227788084931,True,34,3,10,2020-02-07,varlingam,378
2020-03-10,99,728,0.07503607503607504,True,34,1,4,2020-03-10,varlingam,378
2020-04-08,99,783,0.08070500927643785,True,41,2,5,2020-04-08,varlingam,378
2020-05-08,99,811,0.08359101216244073,True,32,1,11,2020-05-08,varlingam,378
2020-06-09,99,764,0.0787466501752216,True,41,1,6,2020-06-09,varlingam,378
2020-07-09,99,760,0.07833436404864977,True,36,1,10,2020-07-09,varlingam,378
2020-08-07,99,769,0.0792620078334364,True,34,2,7,2020-08-07,varlingam,378
2020-09-08,99,792,0.08163265306122448,True,35,2,8,2020-09-08,varlingam,378
2020-10-07,99,795,0.08194186765615337,True,32,1,6,2020-10-07,varlingam,378
2020-11-05,99,864,0.08905380333951762,True,33,1,3,2020-11-05,varlingam,378
2020-12-07,99,859,0.08853844568130283,True,37,1,4,2020-12-07,varlingam,378
2021-01-07,99,788,0.08122036693465265,True,44,1,5,2021-01-07,varlingam,378
2021-02-08,99,804,0.08286951144094001,True,36,1,11,2021-02-08,varlingam,378
2021-03-10,99,784,0.08080808080808081,True,34,2,4,2021-03-10,varlingam,378
2021-04-09,99,808,0.08328179756751185,True,34,2,4,2021-04-09,varlingam,378
2021-05-10,99,829,0.08544629973201402,True,48,1,4,2021-05-10,varlingam,378
2021-06-09,99,875,0.09018759018759019,True,43,1,5,2021-06-09,varlingam,378
2021-07-09,99,835,0.08606472892187178,True,37,2,5,2021-07-09,varlingam,378
2021-08-09,99,846,0.08719851576994433,True,36,1,5,2021-08-09,varlingam,378
2021-09-08,99,860,0.08864151721294579,True,39,2,4,2021-09-08,varlingam,378
2021-10-07,99,716,0.07379921665635951,True,43,4,8,2021-10-07,varlingam,378
2021-11-05,99,796,0.08204493918779633,True,47,3,6,2021-11-05,varlingam,378
2021-12-07,99,794,0.08183879612451041,True,33,2,5,2021-12-07,varlingam,378
2022-01-06,99,717,0.07390228818800247,True,29,3,7,2022-01-06,varlingam,378
2022-02-07,99,749,0.0772005772005772,True,29,4,4,2022-02-07,varlingam,378
2022-03-09,99,766,0.07895279323850753,True,39,2,5,2022-03-09,varlingam,378
2022-04-07,99,735,0.07575757575757576,True,36,3,10,2022-04-07,varlingam,378
2022-05-09,99,727,0.07493300350443208,True,39,2,9,2022-05-09,varlingam,378
2022-06-08,99,696,0.07173778602350031,True,37,2,6,2022-06-08,varlingam,378
2022-07-11,99,723,0.07452071737786023,True,29,3,8,2022-07-11,varlingam,378
2022-08-09,99,729,0.075139146567718,True,46,3,8,2022-08-09,varlingam,378
2022-09-08,99,716,0.07379921665635951,True,33,2,5,2022-09-08,varlingam,378
2022-10-07,99,748,0.07709750566893424,True,36,2,4,2022-10-07,varlingam,378
2022-11-07,99,686,0.0707070707070707,True,38,2,4,2022-11-07,varlingam,378
2022-12-07,99,722,0.07441764584621728,True,38,2,11,2022-12-07,varlingam,378
2023-01-09,99,715,0.07369614512471655,True,37,1,6,2023-01-09,varlingam,378
2023-02-08,99,733,0.07555143269428984,True,40,1,6,2023-02-08,varlingam,378
2023-03-10,99,778,0.08018965161822304,True,33,1,3,2023-03-10,varlingam,378
2023-04-11,99,743,0.07658214801071944,True,37,1,6,2023-04-11,varlingam,378
2023-05-10,99,737,0.07596371882086168,True,33,1,8,2023-05-10,varlingam,378
2023-06-09,99,680,0.07008864151721295,True,36,2,8,2023-06-09,varlingam,378
2023-07-12,99,689,0.07101628530199959,True,40,2,13,2023-07-12,varlingam,378
2023-08-10,99,725,0.07472686044114615,True,40,2,4,2023-08-10,varlingam,378
2023-09-11,99,708,0.07297464440321583,True,34,2,6,2023-09-11,varlingam,378
2023-10-10,99,682,0.07029478458049887,True,39,2,2,2023-10-10,varlingam,378
2023-11-08,99,694,0.07153164296021439,True,33,1,5,2023-11-08,varlingam,378
2023-12-08,99,688,0.07091321377035663,True,38,3,5,2023-12-08,varlingam,378
2024-01-10,99,657,0.06771799628942486,True,33,3,4,2024-01-10,varlingam,378
2024-02-09,99,707,0.07287157287157287,True,30,3,6,2024-02-09,varlingam,378
2024-03-12,99,652,0.06720263863121007,True,31,2,6,2024-03-12,varlingam,378
2024-04-11,99,698,0.07194392908678623,True,32,3,8,2024-04-11,varlingam,378
2024-05-10,99,625,0.06441970727685013,True,25,3,10,2024-05-10,varlingam,378
2024-06-11,99,608,0.0626674912389198,True,21,4,10,2024-06-11,varlingam,378
2024-07-12,99,644,0.06637806637806638,True,31,5,4,2024-07-12,varlingam,378
2024-08-12,99,592,0.06101834673263245,True,24,3,8,2024-08-12,varlingam,378
2024-09-11,99,585,0.06029684601113173,True,28,5,6,2024-09-11,varlingam,378
2024-10-10,99,588,0.06060606060606061,True,25,5,6,2024-10-10,varlingam,378
2024-11-08,99,586,0.060399917542774684,True,25,2,12,2024-11-08,varlingam,378
2008-01-03,99,575,0.05926613069470212,True,25,7,15,2008-01-03,varlingam,504
2008-02-04,99,548,0.0564831993403422,True,23,7,14,2008-02-04,varlingam,504
2008-03-05,99,526,0.054215625644197074,True,23,8,19,2008-03-05,varlingam,504
2008-04-04,99,526,0.054215625644197074,True,23,7,19,2008-04-04,varlingam,504
2008-05-05,99,520,0.05359719645433931,True,24,7,17,2008-05-05,varlingam,504
2008-06-04,99,543,0.055967841682127394,True,22,7,14,2008-06-04,varlingam,504
2008-07-03,99,512,0.05277262420119563,True,23,7,17,2008-07-03,varlingam,504
2008-08-04,99,543,0.055967841682127394,True,25,6,16,2008-08-04,varlingam,504
2008-09-03,99,576,0.059369202226345084,True,24,6,15,2008-09-03,varlingam,504
2008-10-02,99,587,0.060502989074417646,True,24,6,13,2008-10-02,varlingam,504
2008-10-31,99,677,0.06977942692228406,True,28,6,15,2008-10-31,varlingam,504
2008-12-02,99,703,0.07245928674500103,True,27,6,12,2008-12-02,varlingam,504
2009-01-02,99,700,0.07215007215007214,True,29,6,14,2009-01-02,varlingam,504
2009-02-03,99,727,0.07493300350443208,True,29,6,11,2009-02-03,varlingam,504
2009-03-05,99,676,0.0696763553906411,True,26,6,12,2009-03-05,varlingam,504
2009-04-03,99,668,0.06885178313749743,True,28,6,13,2009-04-03,varlingam,504
2009-05-05,99,658,0.06782106782106782,True,26,6,16,2009-05-05,varlingam,504
2009-06-04,99,625,0.06441970727685013,True,25,6,16,2009-06-04,varlingam,504
2009-07-06,99,650,0.06699649556792414,True,25,6,16,2009-07-06,varlingam,504
2009-08-04,99,659,0.06792413935271079,True,25,6,18,2009-08-04,varlingam,504
2009-09-02,99,659,0.06792413935271079,True,26,6,18,2009-09-02,varlingam,504
2009-10-02,99,649,0.06689342403628118,True,25,6,17,2009-10-02,varlingam,504
2009-11-02,99,641,0.0660688517831375,True,24,6,16,2009-11-02,varlingam,504
2009-12-02,99,637,0.06565656565656566,True,24,6,17,2009-12-02,varlingam,504
2010-01-04,99,620,0.06390434961863534,True,26,6,19,2010-01-04,varlingam,504
2010-02-03,99,645,0.06648113790970933,True,24,6,16,2010-02-03,varlingam,504
2010-03-05,99,687,0.07081014223871367,True,25,6,18,2010-03-05,varlingam,504
2010-04-06,99,712,0.07338693052978768,True,28,6,14,2010-04-06,varlingam,504
2010-05-05,99,689,0.07101628530199959,True,28,6,16,2010-05-05,varlingam,504
2010-06-04,99,703,0.07245928674500103,True,29,5,14,2010-06-04,varlingam,504
2010-07-06,99,683,0.07039785611214183,True,27,5,13,2010-07-06,varlingam,504
2010-08-04,99,693,0.07142857142857142,True,26,6,12,2010-08-04,varlingam,504
2010-09-02,99,694,0.07153164296021439,True,26,5,12,2010-09-02,varlingam,504
2010-10-04,99,702,0.07235621521335807,True,31,5,16,2010-10-04,varlingam,504
2010-11-02,99,666,0.0686456400742115,True,25,5,13,2010-11-02,varlingam,504
2010-12-02,99,636,0.0655534941249227,True,25,5,9,2010-12-02,varlingam,504
2011-01-03,99,614,0.06328592042877758,True,22,5,15,2011-01-03,varlingam,504
2011-02-02,99,615,0.06338899196042053,True,24,6,13,2011-02-02,varlingam,504
2011-03-04,99,625,0.06441970727685013,True,27,6,14,2011-03-04,varlingam,504
2011-04-04,99,581,0.05988455988455989,True,26,7,14,2011-04-04,varlingam,504
2011-05-04,99,569,0.058647701504844364,True,24,8,14,2011-05-04,varlingam,504
2011-06-03,99,551,0.056792413935271076,True,25,7,14,2011-06-03,varlingam,504
2011-07-05,99,561,0.05782312925170068,True,22,7,16,2011-07-05,varlingam,504
2011-08-03,99,555,0.05720470006184292,True,22,7,16,2011-08-03,varlingam,504
2011-09-01,99,558,0.0575139146567718,True,27,6,15,2011-09-01,varlingam,504
2011-10-03,99,578,0.059575345289631,True,25,6,16,2011-10-03,varlingam,504
2011-11-01,99,596,0.06143063285920429,True,25,6,16,2011-11-01,varlingam,504
2011-12-01,99,583,0.060090702947845805,True,28,6,17,2011-12-01,varlingam,504
2012-01-03,99,596,0.06143063285920429,True,28,6,15,2012-01-03,varlingam,504
2012-02-02,99,589,0.06070913213770356,True,24,6,16,2012-02-02,varlingam,504
2012-03-05,99,567,0.05844155844155844,True,25,6,17,2012-03-05,varlingam,504
2012-04-03,99,584,0.06019377447948877,True,27,6,16,2012-04-03,varlingam,504
2012-05-03,99,590,0.060812203669346525,True,27,5,14,2012-05-03,varlingam,504
2012-06-04,99,577,0.059472273757988046,True,26,5,16,2012-06-04,varlingam,504
2012-07-03,99,575,0.05926613069470212,True,25,5,17,2012-07-03,varlingam,504
2012-08-02,99,601,0.061945990517419086,True,26,6,14,2012-08-02,varlingam,504
2012-08-31,99,596,0.06143063285920429,True,28,6,11,2012-08-31,varlingam,504
2012-10-02,99,574,0.05916305916305916,True,26,6,12,2012-10-02,varlingam,504
2012-11-02,99,587,0.060502989074417646,True,26,5,13,2012-11-02,varlingam,504
2012-12-04,99,589,0.06070913213770356,True,24,5,13,2012-12-04,varlingam,504
2013-01-04,99,600,0.06184291898577613,True,26,4,14,2013-01-04,varlingam,504
2013-02-05,99,602,0.06204906204906205,True,26,5,11,2013-02-05,varlingam,504
2013-03-07,99,627,0.06462585034013606,True,26,5,10,2013-03-07,varlingam,504
2013-04-08,99,616,0.06349206349206349,True,25,5,14,2013-04-08,varlingam,504
2013-05-07,99,612,0.06307977736549165,True,25,4,12,2013-05-07,varlingam,504
2013-06-06,99,620,0.06390434961863534,True,32,5,12,2013-06-06,varlingam,504
2013-07-08,99,643,0.06627499484642342,True,29,5,10,2013-07-08,varlingam,504
2013-08-06,99,641,0.0660688517831375,True,40,5,7,2013-08-06,varlingam,504
2013-09-05,99,620,0.06390434961863534,True,39,4,4,2013-09-05,varlingam,504
2013-10-04,99,664,0.06843949701092558,True,43,3,9,2013-10-04,varlingam,504
2013-11-04,99,635,0.06545042259327974,True,43,3,10,2013-11-04,varlingam,504
2013-12-04,99,616,0.06349206349206349,True,38,3,5,2013-12-04,varlingam,504
2014-01-06,99,603,0.06215213358070501,True,33,3,13,2014-01-06,varlingam,504
2014-02-05,99,559,0.05761698618841476,True,34,4,12,2014-02-05,varlingam,504
2014-03-07,99,635,0.06545042259327974,True,32,5,15,2014-03-07,varlingam,504
2014-04-07,99,607,0.06256441970727684,True,33,2,6,2014-04-07,varlingam,504
2014-05-07,99,626,0.0645227788084931,True,39,2,6,2014-05-07,varlingam,504
2014-06-06,99,588,0.06060606060606061,True,34,2,10,2014-06-06,varlingam,504
2014-07-08,99,607,0.06256441970727684,True,34,2,5,2014-07-08,varlingam,504
2014-08-06,99,570,0.05875077303648732,True,32,2,8,2014-08-06,varlingam,504
2014-09-05,99,628,0.06472892187177902,True,31,2,8,2014-09-05,varlingam,504
2014-10-06,99,650,0.06699649556792414,True,36,2,7,2014-10-06,varlingam,504
2014-11-04,99,639,0.06586270871985157,True,30,1,5,2014-11-04,varlingam,504
2014-12-04,99,663,0.06833642547928262,True,33,3,5,2014-12-04,varlingam,504
2015-01-06,99,626,0.0645227788084931,True,32,1,9,2015-01-06,varlingam,504
2015-02-05,99,652,0.06720263863121007,True,34,1,7,2015-02-05,varlingam,504
2015-03-09,99,671,0.0691609977324263,True,27,3,10,2015-03-09,varlingam,504
2015-04-08,99,646,0.0665842094413523,True,33,3,8,2015-04-08,varlingam,504
2015-05-07,99,667,0.06874871160585447,True,28,2,11,2015-05-07,varlingam,504
2015-06-08,99,591,0.06091527520098949,True,31,4,10,2015-06-08,varlingam,504
2015-07-08,99,637,0.06565656565656566,True,41,4,4,2015-07-08,varlingam,504
2015-08-06,99,610,0.06287363430220573,True,38,3,6,2015-08-06,varlingam,504
2015-09-04,99,638,0.06575963718820861,True,35,2,8,2015-09-04,varlingam,504
2015-10-06,99,665,0.06854256854256854,True,35,2,7,2015-10-06,varlingam,504
2015-11-04,99,644,0.06637806637806638,True,41,2,7,2015-11-04,varlingam,504
2015-12-04,99,630,0.06493506493506493,True,34,2,10,2015-12-04,varlingam,504
2016-01-06,99,574,0.05916305916305916,True,31,3,10,2016-01-06,varlingam,504
2016-02-05,99,590,0.060812203669346525,True,30,2,6,2016-02-05,varlingam,504
2016-03-08,99,631,0.06503813646670789,True,33,3,6,2016-03-08,varlingam,504
2016-04-07,99,621,0.0640074211502783,True,30,3,11,2016-04-07,varlingam,504
2016-05-06,99,639,0.06586270871985157,True,29,3,7,2016-05-06,varlingam,504
2016-06-07,99,678,0.06988249845392702,True,36,3,6,2016-06-07,varlingam,504
2016-07-07,99,632,0.06514120799835085,True,37,3,6,2016-07-07,varlingam,504
2016-08-05,99,635,0.06545042259327974,True,32,3,8,2016-08-05,varlingam,504
2016-09-06,99,637,0.06565656565656566,True,40,3,4,2016-09-06,varlingam,504
2016-10-05,99,621,0.0640074211502783,True,34,3,7,2016-10-05,varlingam,504
2016-11-03,99,681,0.07019171304885591,True,39,4,5,2016-11-03,varlingam,504
2016-12-05,99,668,0.06885178313749743,True,39,3,5,2016-12-05,varlingam,504
2017-01-05,99,607,0.06256441970727684,True,26,4,10,2017-01-05,varlingam,504
2017-02-06,99,592,0.06101834673263245,True,24,4,14,2017-02-06,varlingam,504
2017-03-08,99,613,0.06318284889713462,True,28,4,14,2017-03-08,varlingam,504
2017-04-06,99,644,0.06637806637806638,True,27,3,11,2017-04-06,varlingam,504
2017-05-08,99,622,0.06411049268192125,True,27,3,11,2017-05-08,varlingam,504
2017-06-07,99,680,0.07008864151721295,True,31,4,11,2017-06-07,varlingam,504
2017-07-07,99,665,0.06854256854256854,True,26,4,9,2017-07-07,varlingam,504
2017-08-07,99,632,0.06514120799835085,True,26,4,13,2017-08-07,varlingam,504
2017-09-06,99,615,0.06338899196042053,True,23,4,16,2017-09-06,varlingam,504
2017-10-05,99,602,0.06204906204906205,True,26,4,13,2017-10-05,varlingam,504
2017-11-03,99,591,0.06091527520098949,True,24,4,15,2017-11-03,varlingam,504
2017-12-05,99,584,0.06019377447948877,True,22,3,16,2017-12-05,varlingam,504
2018-01-05,99,596,0.06143063285920429,True,26,4,11,2018-01-05,varlingam,504
2018-02-06,99,593,0.061121418264275404,True,24,4,15,2018-02-06,varlingam,504
2018-03-08,99,553,0.056998556998557,True,23,4,16,2018-03-08,varlingam,504
2018-04-09,99,583,0.060090702947845805,True,24,4,10,2018-04-09,varlingam,504
2018-05-08,99,609,0.06277056277056277,True,26,4,15,2018-05-08,varlingam,504
2018-06-07,99,614,0.06328592042877758,True,28,5,11,2018-06-07,varlingam,504
2018-07-09,99,600,0.06184291898577613,True,27,3,12,2018-07-09,varlingam,504
2018-08-07,99,582,0.05998763141620284,True,26,4,10,2018-08-07,varlingam,504
2018-09-06,99,590,0.060812203669346525,True,26,4,9,2018-09-06,varlingam,504
2018-10-05,99,577,0.059472273757988046,True,27,4,9,2018-10-05,varlingam,504
2018-11-05,99,626,0.0645227788084931,True,31,4,8,2018-11-05,varlingam,504
2018-12-06,99,650,0.06699649556792414,True,37,3,11,2018-12-06,varlingam,504
2019-01-08,99,683,0.07039785611214183,True,34,2,8,2019-01-08,varlingam,504
2019-02-07,99,656,0.0676149247577819,True,36,3,6,2019-02-07,varlingam,504
2019-03-11,99,645,0.06648113790970933,True,32,1,12,2019-03-11,varlingam,504
2019-04-09,99,627,0.06462585034013606,True,36,2,9,2019-04-09,varlingam,504
2019-05-09,99,661,0.0681302824159967,True,32,1,8,2019-05-09,varlingam,504
2019-06-10,99,598,0.06163677592249021,True,36,2,11,2019-06-10,varlingam,504
2019-07-10,99,597,0.061533704390847245,True,45,3,9,2019-07-10,varlingam,504
2019-08-08,99,585,0.06029684601113173,True,36,2,7,2019-08-08,varlingam,504
2019-09-09,99,620,0.06390434961863534,True,34,2,8,2019-09-09,varlingam,504
2019-10-08,99,615,0.06338899196042053,True,35,2,11,2019-10-08,varlingam,504
2019-11-06,99,577,0.059472273757988046,True,29,3,11,2019-11-06,varlingam,504
2019-12-06,99,639,0.06586270871985157,True,37,3,9,2019-12-06,varlingam,504
2020-01-08,99,610,0.06287363430220573,True,34,2,9,2020-01-08,varlingam,504
2020-02-07,99,584,0.06019377447948877,True,38,3,7,2020-02-07,varlingam,504
2020-03-10,99,637,0.06565656565656566,True,32,3,12,2020-03-10,varlingam,504
2020-04-08,99,712,0.07338693052978768,True,38,2,9,2020-04-08,varlingam,504
2020-05-08,99,766,0.07895279323850753,True,36,2,8,2020-05-08,varlingam,504
2020-06-09,99,728,0.07503607503607504,True,32,1,7,2020-06-09,varlingam,504
2020-07-09,99,747,0.07699443413729128,True,36,1,7,2020-07-09,varlingam,504
2020-08-07,99,738,0.07606679035250463,True,32,1,8,2020-08-07,varlingam,504
2020-09-08,99,728,0.07503607503607504,True,31,1,9,2020-09-08,varlingam,504
2020-10-07,99,750,0.07730364873222016,True,37,1,6,2020-10-07,varlingam,504
2020-11-05,99,796,0.08204493918779633,True,35,1,5,2020-11-05,varlingam,504
2020-12-07,99,777,0.08008658008658008,True,37,1,9,2020-12-07,varlingam,504
2021-01-07,99,748,0.07709750566893424,True,37,1,3,2021-01-07,varlingam,504
2021-02-08,99,768,0.07915893630179345,True,36,1,6,2021-02-08,varlingam,504
2021-03-10,99,752,0.07750979179550609,True,34,1,8,2021-03-10,varlingam,504
2021-04-09,99,743,0.07658214801071944,True,32,1,7,2021-04-09,varlingam,504
2021-05-10,99,722,0.07441764584621728,True,33,2,11,2021-05-10,varlingam,504
2021-06-09,99,746,0.07689136260564831,True,36,1,7,2021-06-09,varlingam,504
2021-07-09,99,693,0.07142857142857142,True,31,1,9,2021-07-09,varlingam,504
2021-08-09,99,740,0.07627293341579056,True,36,1,9,2021-08-09,varlingam,504
